"3815","KOX","Kokonao Airport","Kokonao","Indonesia","Kokonao, Indonesia"
"3816","KOY","Olga Bay Seaplane Base","Olga Bay","United States","Olga Bay, Kodiak Island Borough, Alaska, United States"
"3817","KOZ","Ouzinkie Airport (FAA: 4K5)","Ouzinkie","United States","Ouzinkie, Alaska, United States"
"3818","KPA","Kopiago Airport","Kopiago","Papua New Guinea","Kopiago, Papua New Guinea"
"3819","KPB","Point Baker Seaplane Base","Point Baker","United States","Point Baker, Alaska, United States"
"3820","KPC","Port Clarence Coast Guard Station","Port Clarence","United States","Port Clarence, Alaska, United States"
"3821","KPE","Yapsiei Airport","Yapsiei","Papua New Guinea","Yapsiei, Papua New Guinea"
"3822","KPF","Kondubol Airport","Kondubol","Papua New Guinea","Kondubol, Papua New Guinea"
"3823","KPG","Kurupung Airport","Kurupung","Guyana","Kurupung, Guyana"
"3824","KPH","Pauloff Harbor Seaplane Base","Sanak Island","United States","Sanak Island, Alaska, United States"
"3825","KPI","Kapit Airport","Kapit","Malaysia","Kapit, Sarawak, Malaysia"
"3826","KPL","Kapal Airport","Kapal","Papua New Guinea","Kapal, Papua New Guinea"
"3827","KPM","Kompiam Airport","Kompiam","Papua New Guinea","Kompiam, Papua New Guinea"
"3828","KPN","Kipnuk Airport (FAA: IIK)","Kipnuk","United States","Kipnuk, Alaska, United States"
"3829","KPO","Pohang Airport","Pohang","South Korea","Pohang, South Korea"
"3830","KPP","Kalpowar Airport","Kalpowar","Australia","Kalpowar, Queensland, Australia"
"3831","KPR","Port Williams Seaplane Base","Port Williams","United States","Port Williams, Kodiak Island Borough, Alaska, United States"
"3832","KPS","Kempsey Airport","Kempsey","Australia","Kempsey, New South Wales, Australia"
"3833","KPT","Jackpot Airport (Hayden Field) (FAA: 06U)","Jackpot","United States","Jackpot, Nevada, United States"
"3834","KPV","Perryville Airport (FAA: PEV)","Perryville","United States","Perryville, Alaska, United States"
"3835","KPY","Port Bailey Seaplane Base","Port Bailey","United States","Port Bailey, Kodiak Island Borough, Alaska, United States"
"3836","KQA","Akutan Seaplane Base","Akutan","United States","Akutan, Alaska, United States"
"3837","KQB","Koonibba Airport","Koonibba","Australia","Koonibba, South Australia, Australia"
"3838","KQL","Kol Airport","Kol","Papua New Guinea","Kol, Papua New Guinea"
"3839","KRA","Kerang Airport","Kerang","Australia","Kerang, Victoria, Australia"
"3840","KRB","Karumba Airport","Karumba","Australia","Karumba, Queensland, Australia"
"3841","KRC","Kerinci Airport","Kerinci","Indonesia","Kerinci, Indonesia"
"3842","KRD","Kurundi Airport","Kurundi","Australia","Kurundi, Northern Territory, Australia"
"3843","KRE","Kirundo Airport","Kirundo","Burundi","Kirundo, Burundi"
"3844","KRF","Kramfors-Sollefteå Airport","Kramfors / Sollefteå","Sweden","Kramfors / Sollefteå, Sweden"
"3845","KRG","Karasabai Airport","Karasabai","Guyana","Karasabai, Guyana"
"3846","KRH","Redhill Airport","Redhill","United Kingdom","Redhill, Surrey, England, United Kingdom"
"3847","KRI","Kikori Airport","Kikori","Papua New Guinea","Kikori, Papua New Guinea"
"3848","KRJ","Karawari Airport","Karawari","Papua New Guinea","Karawari, Papua New Guinea"
"3849","KRK","John Paul II International Airport (Balice Airport)","Kraków / Balice","Poland","Kraków / Balice, Poland"
"3850","KRL","Korla Airport","Korla","China","Korla, Xinjiang, China"
"3851","KRM","Karanambo Airport","Karanambo","Guyana","Karanambo, Guyana"
"3852","KRN","Kiruna Airport","Kiruna","Sweden","Kiruna, Sweden"
"3853","KRO","Kurgan Airport","Kurgan","Russia","Kurgan, Russia"
"3854","KRP","Karup Airport","Karup","Denmark","Karup, Denmark"
"3855","KRQ","Kramatorsk Airport","Kramatorsk","Ukraine","Kramatorsk, Donetsk Oblast, Ukraine"
"3856","KRR","Pashkovsky Airport","Krasnodar","Russia","Krasnodar, Russia"
"3857","KRS","Kristiansand Airport, Kjevik","Kristiansand","Norway","Kristiansand, Vest-Agder, Norway"
"3858","KRT","Khartoum International Airport","Khartoum","Sudan","Khartoum, Sudan"
"3859","KRU","Kerau Airport","Kerau","Papua New Guinea","Kerau, Papua New Guinea"
"3860","KRV","Kerio Valley Airport","Kerio Valley","Kenya","Kerio Valley, Kenya"
"3861","KRW","Turkmenbashi Airport","Turkmenbashi","Turkmenistan","Turkmenbashi, Turkmenistan"
"3862","KRX","Kar Kar Airport","Kar Kar","Papua New Guinea","Kar Kar, Papua New Guinea"
"3863","KRY","Karamay Airport","Karamay","China","Karamay, Xinjiang, China"
"3864","KRZ","Kiri Airport (Basango Mboliasa Airport)","Kiri","Democratic Republic of the Congo","Kiri, Democratic Republic of the Congo"
"3865","KSA","Kosrae International Airport (FAA: TTK)","Kosrae","Federated States of Micronesia","Kosrae, Federated States of Micronesia"
"3866","KSB","Kasanombe Airport","Kasanombe","Papua New Guinea","Kasanombe, Papua New Guinea"
"3867","KSC","Košice Airport (Barca Airport)","Košice","Slovakia","Košice, Slovakia"
"3868","KSD","Karlstad Airport","Karlstad","Sweden","Karlstad, Sweden"
"3869","KSE","Kasese Airport","Kasese","Uganda","Kasese, Uganda"
"3870","KSF","Kassel Calden Airport","Kassel","Germany","Kassel, Hesse, Germany"
"3871","KSG","Kisengan Airport","Kisengan","Papua New Guinea","Kisengan, Papua New Guinea"
"3872","KSH","Shahid Ashrafi Esfahani Airport (Kermanshah Airport)","Kermanshah","Iran","Kermanshah, Iran"
"3873","KSI","Kissidougou Airport","Kissidougou","Guinea","Kissidougou, Guinea"
"3874","KSJ","Kasos Island Airport","Kasos Island","Greece","Kasos Island, Greece"
"3875","KSK","Karlskoga Airport","Karlskoga","Sweden","Karlskoga, Sweden"
"3876","KSL","Kassala Airport","Kassala","Sudan","Kassala, Sudan"
"3877","KSM","St. Mary's Airport","St. Mary's","United States","St. Mary's, Alaska, United States"
"3878","KSN","Kostanay Airport (Narimanovka Airport)","Kostanay","Kazakhstan","Kostanay, Kazakhstan"
"3879","KSO","Aristotelis Airport","Kastoria","Greece","Kastoria, Greece"
"3880","KSP","Kosipe Airport","Kosipe","Papua New Guinea","Kosipe, Papua New Guinea"
"3881","KSQ","Karshi Airport / Karshi-Khanabad Air Base","Karshi","Uzbekistan","Karshi, Uzbekistan"
"3882","KSS","Sikasso Airport","Sikasso","Mali","Sikasso, Mali"
"3883","KST","Kosti Airport","Kosti","Sudan","Kosti, Sudan"
"3884","KSU","Kristiansund Airport, Kvernberget","Kristiansund","Norway","Kristiansund, Norway"
"3885","KSV","Springvale Airport","Springvale","Australia","Springvale, Queensland, Australia"
"3886","KSW","Kiryat Shmona Airport (Qiryat Shemona Airport)","Kiryat Shmona (Qiryat Shemona)","Israel","Kiryat Shmona (Qiryat Shemona), Israel"
"3887","KSX","Yasuru Airport","Yasuru","Papua New Guinea","Yasuru, Papua New Guinea"
"3888","KSY","Kars Airport","Kars","Turkey","Kars, Turkey"
"3889","KSZ","Kotlas Airport","Kotlas","Russia","Kotlas, Arkhangelsk Oblast, Russia"
"3890","KTA","Karratha Airport","Karratha / Dampier","Australia","Karratha / Dampier, Western Australia, Australia"
"3891","KTB","Thorne Bay Seaplane Base","Thorne Bay","United States","Thorne Bay, Alaska, United States"
"3892","KTC","Katiola Airport","Katiola","Côte d'Ivoire","Katiola, Côte d'Ivoire"
"3893","KTD","Kitadaito Airport","Kitadaito","Japan","Kitadaito, Okinawa Prefecture, Japan"
"3894","KTE","Kerteh Airport","Kerteh","Malaysia","Kerteh, Terengganu, Malaysia"
"3895","KTF","Takaka Airport","Takaka","New Zealand","Takaka, New Zealand"
"3896","KTG","Rahadi Usman Airport (Ketapang Airport)","Ketapang","Indonesia","Ketapang, West Kalimantan, Indonesia"
"3897","KTH","Tikchik Lodge Seaplane Base (FAA: AK56)","Tikchik","United States","Tikchik, Alaska, United States"
"3898","KTI","Kratie Airport","Kratié","Cambodia","Kratié, Cambodia"
"3899","KTK","Kanua Airport","Kanua","Papua New Guinea","Kanua, Papua New Guinea"
"3900","KTL","Kitale Airport","Kitale","Kenya","Kitale, Kenya"
"3901","KTM","Tribhuvan International Airport","Kathmandu","Nepal","Kathmandu, Nepal"
"3902","KTN","Ketchikan International Airport","Ketchikan","United States","Ketchikan, Alaska, United States"
"3903","KTO","Kato Airport","Kato","Guyana","Kato, Guyana"
"3904","KTP","Tinson Pen Aerodrome","Kingston","Jamaica","Kingston, Jamaica, Jamaica"
"3905","KTQ","Kitee Airport","Kitee","Finland","Kitee, Finland"
"3906","KTR","Tindal Airport","Katherine","Australia","Katherine, Northern Territory, Australia"
"3907","KTS","Brevig Mission Airport","Brevig Mission","United States","Brevig Mission, Alaska, United States"
"3908","KTT","Kittilä Airport","Kittilä","Finland","Kittilä, Finland"
"3909","KTU","Kota Airport","Kota","India","Kota, India"
"3910","KTV","Kamarata Airport","Kamarata","Venezuela","Kamarata, Bolívar, Venezuela"
"3911","KTW","Katowice Airport (Pyrzowice Airport)","Katowice / Pyrzowice","Poland","Katowice / Pyrzowice, Poland"
"3912","KTX","Koutiala Airport","Koutiala","Mali","Koutiala, Mali"
"3913","KUA","Sultan Haji Ahmad Shah Airport (RMAF Kuantan)","Kuantan","Malaysia","Kuantan, Pahang, Malaysia"
"3914","KUC","Kuria Airport","Kuria","Kiribati","Kuria, Kiribati"
"3915","KUD","Kudat Airport","Kudat","Malaysia","Kudat, Sabah, Malaysia"
"3916","KUE","Kukundu Airport","Kolombangara Island","Solomon Islands","Kolombangara Island, Western Province, Solomon Islands"
"3917","KUF","Kurumoch Airport (Samara Airport)","Samara","Russia","Samara, Russia"
"3918","KUG","Kubin Airport","Kubin","Australia","Kubin, Moa Island, Queensland, Australia"
"3919","KUH","Kushiro Airport","Kushiro","Japan","Kushiro, Hokkaidō, Japan"
"3920","KUI","Kawau Island Airport","Kawau Island","New Zealand","Kawau Island, New Zealand"
"3921","KUJ","Kushimoto Airport","Kushimoto","Japan","Kushimoto, Honshū, Japan"
"3922","KUK","Kasigluk Airport (FAA: Z09)","Kasigluk","United States","Kasigluk, Alaska, United States"
"3923","KUL","Kuala Lumpur International Airport","Sepang (near Kuala Lumpur)","Malaysia","Sepang (near Kuala Lumpur), Malaysia"
"3924","KUM","Yakushima Airport","Yakushima","Japan","Yakushima, Kagoshima Prefecture, Japan"
"3925","KUN","Kaunas International Airport","Kaunas","Lithuania","Kaunas, Lithuania"
"3926","KUO","Kuopio Airport","Kuopio / Siilinjärvi","Finland","Kuopio / Siilinjärvi, Finland"
"3927","KUP","Kupiano Airport","Kupiano","Papua New Guinea","Kupiano, Papua New Guinea"
"3928","KUQ","Kuri Airport","Kuri","Papua New Guinea","Kuri, Papua New Guinea"
"3929","KUR","Razer Airport","Kron Monjan (Karanomunjan)","Afghanistan","Kron Monjan (Karanomunjan), Afghanistan"
"3930","KUS","Kulusuk Airport","Kulusuk","Greenland","Kulusuk, Greenland"
"3931","KUT","Kopitnari Airport (Kutaisi Airport)","Kutaisi","Georgia","Kutaisi, Imereti, Georgia"
"3932","KUU","Bhuntar Airport (Kullu Airport)","Kullu / Bhuntar","India","Kullu / Bhuntar, Himachal Pradesh, India"
"3933","KUV","Gunsan Airport","Gunsan","South Korea","Gunsan, South Korea"
"3934","KVA","Kavala International Airport, ""Megas Alexandros""","Kavala","Greece","Kavala, Greece"
"3935","KVB","Skövde Airport","Skövde","Sweden","Skövde, Sweden"
"3936","KVC","King Cove Airport","King Cove","United States","King Cove, Alaska, United States"
"3937","KVD","Gyandzha Airport","Gyandzha","Azerbaijan","Gyandzha, Azerbaijan"
"3938","KVE","Kitava Airport","Kitava","Papua New Guinea","Kitava, Papua New Guinea"
"3939","KVG","Kavieng Airport","Kavieng","Papua New Guinea","Kavieng, New Ireland Province, Papua New Guinea"
"3940","KVK","Kirovsk Airport (Khibiny Airport)","Kirovsk / Apatity","Russia","Kirovsk / Apatity, Murmansk Oblast, Russia"
"3941","KVL","Kivalina Airport","Kivalina","United States","Kivalina, Alaska, United States"
"3942","KVU","Korolevu Airport","Korolevu","Fiji","Korolevu, Viti Levu, Fiji"
"3943","KVX","Pobedilovo Airport (Kirov Airport)","Kirov","Russia","Kirov, Kirov Oblast, Russia"
"3944","KWA","Bucholz Army Airfield","Kwajalein","Marshall Islands","Kwajalein, Marshall Islands"
"3945","KWB","Karimunjawa Airport","Karimunjawa","Indonesia","Karimunjawa, Indonesia"
"3946","KWE","Guiyang Longdongbao Airport","Guiyang","China","Guiyang, Guizhou, China"
"3947","KWF","Waterfall Seaplane Base","Waterfall","United States","Waterfall, Alaska, United States"
"3948","KWG","Lozovatka Airport","Kryvyi Rih (Krivoy Rog)","Ukraine","Kryvyi Rih (Krivoy Rog), Ukraine"
"3949","KWH","Khwahan Airport","Khwahan","Afghanistan","Khwahan, Afghanistan"
"3950","KWI","Kuwait International Airport","Kuwait City","Kuwait","Kuwait City, Kuwait"
"3951","KWJ","Gwangju Airport","Gwangju (Kwangju)","South Korea","Gwangju (Kwangju), South Korea"
"3952","KWK","Kwigillingok Seaplane Base","Kwigillingok","United States","Kwigillingok, Alaska, United States"
"3953","KWL","Guilin Liangjiang International Airport","Guilin","China","Guilin, Guangxi, China"
"3954","KWM","Kowanyama Airport","Kowanyama","Australia","Kowanyama, Queensland, Australia"
"3955","KWN","Quinhagak Airport (FAA: AQH)","Quinhagak","United States","Quinhagak, Alaska, United States"
"3956","KWO","Kawito Airport","Kawito","Papua New Guinea","Kawito, Papua New Guinea"
"3957","KWP","West Point Village Seaplane Base","West Point","United States","West Point, Kodiak Island Borough, Alaska, United States"
"3958","KWR","Kwai Harbour Airport","Kwai Harbour","Solomon Islands","Kwai Harbour, Solomon Islands"
"3959","KWS","Kwailabesi Airport","Kwailabesi","Solomon Islands","Kwailabesi, Solomon Islands"
"3960","KWT","Kwethluk Airport","Kwethluk","United States","Kwethluk, Alaska, United States"
"3961","KWV","Kurwina Airport","Kurwina","Papua New Guinea","Kurwina, Papua New Guinea"
"3962","KWX","Kiwai Island Airport","Kiwai Island","Papua New Guinea","Kiwai Island, Papua New Guinea"
"3963","KWY","Kiwayu Airport","Kiwayu","Kenya","Kiwayu, Kenya"
"3964","KWZ","Kolwezi Airport","Kolwezi","Democratic Republic of the Congo","Kolwezi, Lualaba Province, Democratic Republic of the Congo"
"3965","KXA","Kasaan Seaplane Base","Kasaan","United States","Kasaan, Alaska, United States"
"3966","KXE","Klerksdorp Airport (P.C. Pelser Airport)","Klerksdorp","South Africa","Klerksdorp, South Africa"
"3967","KXF","Koro Airport","Koro Island","Fiji","Koro Island, Fiji"
"3968","KXK","Khurba Airport","Komsomolsk-na-Amur","Russia","Komsomolsk-na-Amur, Khabarovsk Krai, Russia"
"3969","KXR","Karoola Airport","Karoola","Papua New Guinea","Karoola, Papua New Guinea"
"3970","KYA","Konya Airport","Konya","Turkey","Konya, Turkey"
"3971","KYD","Lanyu Airport","Orchid Island","Taiwan","Orchid Island, Taitung County, Taiwan"
"3972","KYE","Rene Mouawad Air Base (Kleyate Airport)","Kleyate / Tripoli","Lebanon","Kleyate / Tripoli, Lebanon"
"3973","KYF","Yeelirrie Airport","Yeelirrie","Australia","Yeelirrie, Western Australia, Australia"
"3974","KYI","Yalata Mission Airport","Yalata Mission","Australia","Yalata Mission, South Australia, Australia"
"3975","KYK","Karluk Airport","Karluk","United States","Karluk, Alaska, United States"
"3976","KYN","Milton Keynes Airport","Milton Keynes","United Kingdom","Milton Keynes, England, United Kingdom"
"3977","KYP","Kyaukpyu Airport","Kyaukpyu","Myanmar (Burma)","Kyaukpyu, Myanmar (Burma)"
"3978","KYS","Kayes Airport (Dag Dag Airport)","Kayes","Mali","Kayes, Mali"
"3979","KYT","Kyauktaw Airport","Kyauktaw","Myanmar (Burma)","Kyauktaw, Myanmar (Burma)"
"3980","KYU","Koyukuk Airport","Koyukuk","United States","Koyukuk, Alaska, United States"
"3981","KYX","Yalumet Airport","Yalumet","Papua New Guinea","Yalumet, Papua New Guinea"
"3982","KYZ","Kyzyl Airport","Kyzyl","Russia","Kyzyl, Tuva, Russia"
"3983","KZB","Zachar Bay Seaplane Base","Zachar Bay","United States","Zachar Bay, Alaska, United States"
"3984","KZC","Kampong Chhnang Airport","Kampong Chhnang","Cambodia","Kampong Chhnang, Kampong Chhnang Province, Cambodia"
"3985","KZD","Krakor Airport","Krakor","Cambodia","Krakor, Cambodia"
"3986","KZF","Kaintiba Airport","Kaintiba","Papua New Guinea","Kaintiba, Papua New Guinea"
"3987","KZG","Kitzingen Air Base","Kitzingen","Germany","Kitzingen, Bavaria, Germany"
"3988","KZI","Kozani National Airport ""Filippos""","Kozani","Greece","Kozani, Greece"
"3989","KZK","Kompong Thom Airport","Kompong Thom","Cambodia","Kompong Thom, Cambodia"
"3990","KZN","Kazan International Airport","Kazan","Russia","Kazan, Tatarstan, Russia"
"3991","KZO","Kyzylorda Airport","Kyzylorda (Kzyl-Orda)","Kazakhstan","Kyzylorda (Kzyl-Orda), Kazakhstan"
"3992","KZS","Kastelorizo Island Public Airport","Kastelorizo","Greece","Kastelorizo, Greece"
"3993","LAA","Lamar Municipal Airport","Lamar","United States","Lamar, Colorado, United States"
"3994","LAB","Lablab Airport","Lablab","Papua New Guinea","Lablab, Papua New Guinea"
"3995","LAC","Layang Layang Airport (Swallow Reef Airport)","Layang Layang (Swallow Reef)","Malaysia","Layang Layang (Swallow Reef), Sabah, Malaysia"
"3996","LAD","4 de Fevereiro Airport","Luanda","Angola","Luanda, Angola"
"3997","LAE","Lae Nadzab Airport","Lae","Papua New Guinea","Lae, Papua New Guinea, Papua New Guinea"
"3998","LAF","Purdue University Airport","West Lafayette","United States","West Lafayette, Indiana, United States"
"3999","LAG","La Guaira Airport","La Guaira","Venezuela","La Guaira, Venezuela"
"4000","LAH","Labuha Airport","Labuha","Indonesia","Labuha, Indonesia"
"4001","LAI","Lannion - Côte de Granit Airport","Lannion","France","Lannion, France"
"4002","LAJ","Lages Airport","Lages","Brazil","Lages, Santa Catarina, Brazil"
"4003","LAK","Aklavik Airport","Aklavik","Canada","Aklavik, Northwest Territories, Canada"
"4004","LAL","Lakeland Linder Regional Airport","Lakeland","United States","Lakeland, Florida, United States"
"4005","LAM","Los Alamos Airport","Los Alamos","United States","Los Alamos, New Mexico, United States"
"4006","LAN","Lansing Capital City Airport","Lansing","United States","Lansing, Michigan, United States"
"4007","LAO","Laoag International Airport","Laoag City","Philippines","Laoag City, Ilocos Norte, Philippines"
"4008","LAP","Manuel Márquez de León International Airport","La Paz","Mexico","La Paz, Baja California Sur, Mexico"
"4009","LAQ","La Braq Airport","Beida","Libya","Beida, Libya"
"4010","LAR","Laramie Regional Airport","Laramie","United States","Laramie, Wyoming, United States"
"4011","LAS","McCarran International Airport","Las Vegas","United States","Las Vegas, Nevada, United States"
"4012","LAU","Mwana Airport","Lamu","Kenya","Lamu, Kenya"
"4013","LAV","Lalomalava Airport","Lalomalava","Samoa","Lalomalava, Samoa"
"4014","LAW","Lawton-Fort Sill Regional Airport","Lawton","United States","Lawton, Oklahoma, United States"
"4015","LAX","Los Angeles International Airport","Los Angeles","United States","Los Angeles, California, United States"
